Timestamp,inst_retired.any,cycles,cpu_clk_unhalted.thread,cpu_clk_unhalted.ref_tsc,msr/tsc/,fp_arith_inst_retired.scalar_single,fp_arith_inst_retired.scalar_double,fp_arith_inst_retired.128b_packed_double,fp_arith_inst_retired.128b_packed_single,fp_arith_inst_retired.256b_packed_double,fp_arith_inst_retired.256b_packed_single,cpu_clk_thread_unhalted.one_thread_active,cpu_clk_thread_unhalted.ref_xclk_any,cpu_clk_unhalted.ref_tsc:u,uops_issued.any,uops_retired.retire_slots,icache_64b.iftag_hit,icache_64b.iftag_miss,idq.dsb_uops,lsd.uops,idq.mite_uops,idq.ms_uops,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles_any,l1d_pend_miss.pending_cycles,mem_load_retired.l1_miss,mem_load_retired.fb_hit,uops_executed.thread,uops_executed.core_cycles_ge_1
     0.100210226,1291859180,248212867,247680140,269899518,270246989,888222,1774742,0,0,0,0,0,2388268,267871360,457284856,625631253,50367581,59417,650102341,0,1570209,160359,2788763,2007442,2007484,222634,90218,871255610,244156941
     0.200672582,1293021318,249719633,249623650,271557512,272241122,980333,289561,0,0,0,0,2357921,2401275,270684476,654193272,626947353,71916330,31049,648943256,0,4803146,195008,2349046,2804359,2296158,198458,67609,868387962,244713351
     0.301060283,1298521696,249835678,249793577,271766742,272060609,987143,299470,0,0,0,0,2404522,2404549,271268790,655890395,629461006,72277809,19249,669984463,0,1650890,85886,2122033,1931835,1931832,202110,68683,875037172,245490131
     0.401426061,1292158369,249468894,249572746,271597992,271958924,1010952,301917,0,0,0,0,2328675,2403310,271302211,654918218,624374872,71758108,24759,668483920,0,2901395,81527,2417264,1775362,1775363,209247,69281,871853583,244818378
     0.501779512,1301202739,249782602,249689450,271810463,271970571,1002973,299858,0,0,0,0,2404817,2404816,271353606,655972820,632437501,72143825,15904,667999408,0,1189971,83051,2157132,1755439,1755439,201668,67566,874780001,245682990
     0.602156724,1295159172,249411073,249540861,271711176,271909391,973790,294189,0,0,0,0,2404707,2405082,271454365,650526217,629532520,71671111,23121,664937493,0,2618546,85350,2184167,2262518,1750180,204217,68378,871323977,244603159
     0.702532568,1296142916,249796248,249383247,271555377,271972423,994938,294292,0,0,0,0,2386905,2405344,271477434,657485232,627914918,72225204,17505,670234943,0,1658204,82241,2355699,4624447,3737234,195898,70789,872328831,245296878
     0.802912390,1294821701,249830332,249118063,271671792,271942625,963836,288051,0,0,0,0,2400678,2404943,271536752,656218016,629849514,72300482,32139,666256508,0,2103376,79640,2045687,1682178,1682184,192381,67397,871664922,245022097
     0.903263709,1298845743,249758791,249678597,271730010,271921903,985978,300665,0,0,0,0,2404433,2404441,271498893,657234858,627874086,72538578,14651,668709479,0,1216188,89417,2041404,4058615,2427722,190840,66793,876907817,245781847
     1.003630727,1295991226,249623320,249576231,271691355,271929204,990581,294346,0,0,0,0,2396824,2403208,270983929,658198492,627953866,72531451,18966,668536699,0,969016,83147,2064254,2396252,1769247,193653,69970,875201657,245636541
