Timestamp,inst_retired.any,cycles,cpu_clk_unhalted.thread,cpu_clk_unhalted.ref_tsc,msr/tsc/,fp_arith_inst_retired.scalar_single,fp_arith_inst_retired.scalar_double,fp_arith_inst_retired.128b_packed_double,fp_arith_inst_retired.128b_packed_single,fp_arith_inst_retired.256b_packed_double,fp_arith_inst_retired.256b_packed_single,cpu_clk_thread_unhalted.one_thread_active,cpu_clk_thread_unhalted.ref_xclk_any,cpu_clk_unhalted.ref_tsc:u,uops_issued.any,uops_retired.retire_slots,icache_64b.iftag_hit,icache_64b.iftag_miss,idq.dsb_uops,lsd.uops,idq.mite_uops,idq.ms_uops,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles_any,l1d_pend_miss.pending_cycles,mem_load_retired.l1_miss,mem_load_retired.fb_hit,uops_executed.thread,uops_executed.core_cycles_ge_1
     0.100178775,281331401,307052451,306290434,268838321,270068795,0,0,0,0,0,0,2179527,2385607,43425079,305596273,262965995,43838094,72666,74894176,0,128416898,163738154,17228889,18565950,17028585,111807,395487,275798412,117461477
     0.200564639,247349835,306276069,308866734,270621921,271757667,0,0,0,0,0,0,2304072,2395696,49816870,323527452,214687652,46188457,66719,56176403,0,111865429,135425561,19378605,10773721,7660828,160435,285784,282403926,115379319
     0.301078715,305968592,308791647,301563006,271082529,271381104,0,0,0,0,0,0,1815674,2366356,44371722,275889697,278003762,39101628,484297,51789303,0,97010427,118264213,7802110,18748224,8230226,75004,209258,267905092,112624583
     0.401685020,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,0,224539,229528,4624299,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>
     0.502136718,<not counted>,<not counted>,<not counted>,16670894,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,0,4734715,<not counted>,1100538,145537,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>
     0.602740338,101221252,128502973,168261185,143505666,165042636,0,0,0,0,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,37245059,48968740,7796542,645274,35346191,0,146623,84135,456278213,61582396,61587144,784686,9101216,50164664,23045809
     0.703663986,918059518,306929166,309628113,272712713,272744789,0,0,0,0,0,0,1554184,2398957,269680182,811760330,618597309,187219697,12555,926251481,0,2044933,188686,32535168,12192441,9553142,104590,79598,504626256,175012385
     0.803990690,1077597946,306590756,308839066,269237740,271467900,0,0,0,0,0,0,2283518,2392267,269559637,778379216,603364745,181853914,17000,681988254,0,9340549,946020,41557471,9592983,8982428,170370,99027,748971208,221089740
     0.904313688,983388953,306344004,307918469,268893609,271454847,0,0,0,0,0,0,1846283,2383582,269384493,747781525,651364910,160237749,50018,1015406385,0,832452,879446,31087318,25922474,5705238,635733,1156117,594919558,191226260
     1.004631699,1010039318,306394755,308052018,270995792,271222444,0,0,0,0,0,0,2320766,2390308,269170993,1144618381,479757804,130734702,38293,668762081,0,7546284,787755,55030910,36913006,35562407,2291548,2488723,819896294,244462852
     1.104957405,1595996983,308623750,308412053,269210046,271195270,0,0,0,0,0,0,2337244,2394350,269922500,1119461370,779537056,143986577,28143,955132256,0,4845686,191520,91019076,36250769,28505098,1633881,345342,983434659,265756715
     1.205559606,866052763,309555913,307071884,269047133,271373249,0,0,0,0,0,0,2112767,2391344,269647017,892015753,444873253,189559025,22930,1170914441,0,977535,95406,150020394,81722119,62545640,4226903,3644828,768608252,230270205
     1.306155009,1001423207,309549137,310344125,271914145,272514702,0,0,0,0,0,0,1306864,2381477,264406115,814767635,623430749,191890104,16722,1011798386,0,1258698,371008,70000973,4415802,3005784,2691947,931052,686173934,216582093
     1.406493132,1065881370,309529771,309483954,271549879,271880364,0,0,0,0,0,0,2389174,2401595,271085917,854843739,519029671,190111835,45018,1176865859,0,386778,83685,101484509,57904668,57904619,2459983,2680081,774260425,230830611
     1.506834503,1115001833,307722008,309096786,270962873,271662207,0,0,0,0,0,0,1999235,2385958,268751307,1066913926,481237590,218740935,41576,1193995384,0,606937,91797,130088594,56655674,53171374,3358363,1992143,877565275,257253758
     1.607162912,1292178272,308241492,308087206,271400860,271657173,0,0,0,0,0,0,2356728,2402931,271204597,952743180,655530821,196021773,11180,957162168,0,2048468,234129,39498831,35292055,35292077,2055242,313318,860439165,261870223
     1.707516969,1285838945,307279409,307824445,271424801,271835294,0,0,0,0,0,0,2404354,2404354,271435961,804329540,542000728,177858982,21955,1021427179,0,2295338,142028,81277953,59175445,56364864,2615225,1374613,917782974,261883617
     1.807846747,1185160409,309313768,309410049,271577528,271845924,0,0,0,0,0,0,2382506,2395949,270523099,968942986,583629543,215233418,44342,963490807,0,14696642,115493,50224386,30404243,29200383,1695995,660144,877568616,249834616
     1.908190906,1055831152,308930393,309386129,271751572,271886139,0,0,0,0,0,0,2293069,2394423,270387798,919928367,455104575,146240782,14187,832127824,0,1333003,799750,70693694,50461832,41703829,2398744,726429,855287317,252371804
