# started on Thu Sep 26 16:15:12 2019

     0.100210925,656096741,,inst_retired.any,14477856,14.52,0.5,CPI
     0.100210925,307112553,,cycles,14477856,14.52,,
     0.100210925,307166260,,cpu_clk_unhalted.thread,18479381,18.53,307166260.0,CLKS
     0.100210925,610828374,,inst_retired.any,26478938,26.54,610828374.0,Instructions
     0.100210925,269311771,,cpu_clk_unhalted.ref_tsc,31846334,31.92,1.0,CPU_Utilization
     0.100210925,270142871,,msr/tsc/,31846334,31.92,,
     0.100210925,0,,fp_arith_inst_retired.scalar_single,31849315,31.92,0.0,GFLOPs
     0.100210925,2299,,fp_arith_inst_retired.scalar_double,35850738,35.93,,
     0.100210925,0,,fp_arith_inst_retired.128b_packed_double,33379733,33.46,,
     0.100210925,0,,fp_arith_inst_retired.128b_packed_single,37383125,37.47,,
     0.100210925,0,,fp_arith_inst_retired.256b_packed_double,15999371,16.03,,
     0.100210925,0,,fp_arith_inst_retired.256b_packed_single,16000643,16.04,,
     0.100210925,0,,cpu_clk_thread_unhalted.one_thread_active,12000718,12.03,1.0,SMT_2T_Utilization
     0.100210925,2386001,,cpu_clk_thread_unhalted.ref_xclk_any,12000718,12.03,,
     0.100210925,258311697,,cpu_clk_unhalted.ref_tsc:u,15997886,16.03,1.0,Kernel_Utilization
     0.100210925,269188823,,cpu_clk_unhalted.ref_tsc,3949518,3.96,,
     0.100210925,686130418,,uops_issued.any,7947207,7.96,0.3,IFetch_Line_Utilization
     0.100210925,637641563,,uops_retired.retire_slots,7947207,7.96,,
     0.100210925,735411144,,inst_retired.any,7947207,7.96,,
     0.100210925,169323308,,icache_64b.iftag_hit,7947207,7.96,,
     0.100210925,288511,,icache_64b.iftag_miss,7947207,7.96,,
     0.100210925,427376120,,idq.dsb_uops,3999256,4.01,0.6,DSB_Coverage
     0.100210925,0,,lsd.uops,3999256,4.01,,
     0.100210925,245791393,,idq.mite_uops,3999256,4.01,,
     0.100210925,32595451,,idq.ms_uops,3999256,4.01,,
     0.100210925,45990206,,l1d_pend_miss.pending,4001362,4.01,5.4,MLP
     0.100210925,17024709,,l1d_pend_miss.pending_cycles_any,4001362,4.01,,
     0.100210925,11279821,,l1d_pend_miss.pending_cycles,4001362,4.01,,
     0.100210925,53568240,,l1d_pend_miss.pending,3969774,3.98,394.1,Load_Miss_Real_Latency
     0.100210925,65628,,mem_load_retired.l1_miss,3969774,3.98,,
     0.100210925,70306,,mem_load_retired.fb_hit,3969774,3.98,,
     0.100210925,58741013,,l1d_pend_miss.pending,3999767,4.01,9.2,MLP
     0.100210925,12719224,,l1d_pend_miss.pending_cycles_any,3999767,4.01,,
     0.100210925,12719423,,l1d_pend_miss.pending_cycles,3999767,4.01,,
     0.100210925,61049374,,l1d_pend_miss.pending,4000383,4.01,458.1,Load_Miss_Real_Latency
     0.100210925,60591,,mem_load_retired.l1_miss,4000383,4.01,,
     0.100210925,72671,,mem_load_retired.fb_hit,4000383,4.01,,
     0.100210925,650167608,,uops_retired.retire_slots,7999930,8.01,0.9,UPI
     0.100210925,1459023728,,inst_retired.any,15998800,8.01,,
     0.100210925,307504942,,cycles,7998870,8.01,,
     0.100210925,801718571,,uops_executed.thread,12003221,12.02,6.1,ILP
     0.100210925,264384230,,uops_executed.core_cycles_ge_1,12003221,12.02,,
     0.200663865,807590310,,inst_retired.any,13239802,13.23,0.4,CPI
     0.200663865,309537795,,cycles,13239802,13.23,,
     0.200663865,309432173,,cpu_clk_unhalted.thread,15240013,15.22,309432173.0,CLKS
     0.200663865,525229139,,inst_retired.any,21239881,21.22,525229139.0,Instructions
     0.200663865,271447330,,cpu_clk_unhalted.ref_tsc,27241087,27.21,1.0,CPU_Utilization
     0.200663865,272118938,,msr/tsc/,27241087,27.21,,
     0.200663865,0,,fp_arith_inst_retired.scalar_single,29239443,29.21,0.8,GFLOPs
     0.200663865,157224421,,fp_arith_inst_retired.scalar_double,35237577,35.20,,
     0.200663865,0,,fp_arith_inst_retired.128b_packed_double,34920042,34.88,,
     0.200663865,0,,fp_arith_inst_retired.128b_packed_single,38923574,38.88,,
     0.200663865,0,,fp_arith_inst_retired.256b_packed_double,18914055,18.89,,
     0.200663865,0,,fp_arith_inst_retired.256b_packed_single,16918561,16.90,,
     0.200663865,2375899,,cpu_clk_thread_unhalted.one_thread_active,11992221,11.98,,SMT_2T_Utilization
     0.200663865,2397930,,cpu_clk_thread_unhalted.ref_xclk_any,11992221,11.98,,
     0.200663865,260861619,,cpu_clk_unhalted.ref_tsc:u,15991288,15.97,1.0,Kernel_Utilization
     0.200663865,271283209,,cpu_clk_unhalted.ref_tsc,3974479,3.97,,
     0.200663865,562161088,,uops_issued.any,7972866,7.96,0.3,IFetch_Line_Utilization
     0.200663865,543019599,,uops_retired.retire_slots,7972866,7.96,,
     0.200663865,565598226,,inst_retired.any,7972866,7.96,,
     0.200663865,94316377,,icache_64b.iftag_hit,7972866,7.96,,
     0.200663865,82354,,icache_64b.iftag_miss,7972866,7.96,,
     0.200663865,610491954,,idq.dsb_uops,3998962,3.99,0.8,DSB_Coverage
     0.200663865,0,,lsd.uops,3998962,3.99,,
     0.200663865,1186050,,idq.mite_uops,3998962,3.99,,
     0.200663865,663396,,idq.ms_uops,3998962,3.99,,
     0.200663865,189403232,,l1d_pend_miss.pending,4001146,4.00,4.9,MLP
     0.200663865,138128801,,l1d_pend_miss.pending_cycles_any,4001146,4.00,,
     0.200663865,138128151,,l1d_pend_miss.pending_cycles,4001146,4.00,,
     0.200663865,167848845,,l1d_pend_miss.pending,3985246,3.98,49.8,Load_Miss_Real_Latency
     0.200663865,6353576,,mem_load_retired.l1_miss,3985246,3.98,,
     0.200663865,245007,,mem_load_retired.fb_hit,3985246,3.98,,
     0.200663865,20341838,,l1d_pend_miss.pending,3999383,3.99,3.9,MLP
     0.200663865,8065626,,l1d_pend_miss.pending_cycles_any,3999383,3.99,,
     0.200663865,8065607,,l1d_pend_miss.pending_cycles,3999383,3.99,,
     0.200663865,19622472,,l1d_pend_miss.pending,4000957,4.00,139.8,Load_Miss_Real_Latency
     0.200663865,69427,,mem_load_retired.l1_miss,4000957,4.00,,
     0.200663865,77962,,mem_load_retired.fb_hit,4000957,4.00,,
     0.200663865,677529471,,uops_retired.retire_slots,7999438,7.99,0.9,UPI
     0.200663865,1563857606,,inst_retired.any,15998101,7.99,,
     0.200663865,309431035,,cycles,7998663,7.99,,
     0.200663865,824806973,,uops_executed.thread,12001007,11.98,6.1,ILP
     0.200663865,272888570,,uops_executed.core_cycles_ge_1,12001007,11.98,,
